expected, output, measured
10,0.010095,10.006
10,0.0100297,10.0061
10,0.0100788,10.0061
10,0.0100705,10.0062
10,0.0101854,10.0063
10,0.00999664,10.0063
10,0.00998821,10.0064
10,0.010037,10.0065
10,0.0100856,10.0065
10,0.010077,10.0066
10,0.0100112,10.0067
10,0.0100596,10.0067
10,0.0100508,10.0068
10,0.010042,10.0069
10,0.0100903,10.0069
10,0.0100813,10.007
10,0.0100151,10.007
10,0.0100632,10.0071
10,0.0100541,10.0072
10,0.0100448,10.0072
10,0.0100928,10.0073
10,0.0100262,10.0074
10,0.010074,10.0074
10,0.0100646,10.0075
10,0.0100551,10.0076
10,0.0100455,10.0076
10,0.0100359,10.0077
10,0.0100834,10.0077
10,0.0100164,10.0078
10,0.0100638,10.0079
10,0.010054,10.0079
10,0.0100441,10.008
10,0.0100913,10.0081
10,0.010024,10.0081
10,0.0100712,10.0082
10,0.0102472,10.0082
10,0.00993635,10.0083
10,0.00998327,10.0084
10,0.0100302,10.0084
10,0.010077,10.0085
10,0.0100666,10.0085
10,0.0100561,10.0086
10,0.0100455,10.0087
10,0.0100349,10.0087
10,0.0100242,10.0088
10,0.0100708,10.0088
10,0.01006,10.0089
10,0.0100492,10.009
10,0.0100383,10.009
10,0.0100273,10.0091
10,0.0100736,10.0091
10,0.0100626,10.0092
10,0.0100514,10.0092
10,0.0100403,10.0093
10,0.0100291,10.0094
10,0.0100751,10.0094
10,0.0100638,10.0095
10,0.0100524,10.0095
10,0.010041,10.0096
10,0.0100295,10.0097
10,0.010018,10.0097
10,0.0100637,10.0098
10,0.010052,10.0098
10,0.0100404,10.0099
10,0.0100286,10.0099
10,0.0100741,10.01
10,0.0103076,10.01
10,0.00987869,10.0101
10,0.00998117,10.0102
10,0.0100264,10.0102
10,0.0100144,10.0103
10,0.0100595,10.0103
10,0.0100474,10.0104
10,0.0100352,10.0104
10,0.010023,10.0105
10,0.0100679,10.0105
10,0.0100556,10.0106
10,0.0100433,10.0106
10,0.0100308,10.0107
10,0.0100756,10.0107
10,0.0100059,10.0108
10,0.0100505,10.0109
10,0.0100379,10.0109
10,0.0100253,10.011
10,0.0100698,10.011
10,0.010057,10.0111
10,0.0100443,10.0111
10,0.0100314,10.0112
10,0.0100185,10.0112
10,0.0100628,10.0113
10,0.0100499,10.0113
10,0.0100368,10.0114
10,0.0100238,10.0114
10,0.0100679,10.0115
10,0.00999751,10.0115
10,0.0100415,10.0116
10,0.0100283,10.0116
10,0.0103719,10.0117
10,0.00982995,10.0117
10,0.00998821,10.0118
10,0.010032,10.0118
10,0.0100185,10.0119
10,0.010005,10.0119
10,0.0100487,10.012
10,0.0100351,10.012
10,0.0100215,10.0121
10,0.0100651,10.0121
10,0.0100514,10.0121
10,0.0100376,10.0122
10,0.0100238,10.0122
10,0.01001,10.0123
10,0.0100533,10.0123
10,0.0100394,10.0124
10,0.0100255,10.0124
10,0.0100115,10.0125
10,0.0100547,10.0125
10,0.0100406,10.0126
10,0.0100265,10.0126
10,0.0100124,10.0126
10,0.0100554,10.0127
10,0.0100412,10.0127
10,0.010027,10.0128
10,0.0100127,10.0128
10,0.0100556,10.0129
10,0.0100412,10.0129
10,0.0100268,10.0129
10,0.0100124,10.013
10,0.0100551,10.013
10,0.0103891,10.0131
10,0.00979707,10.0131
10,0.00995412,10.0132
10,0.00999672,10.0132
10,0.0100393,10.0132
10,0.0100246,10.0133
10,0.0100099,10.0133
10,0.0100523,10.0134
10,0.0100375,10.0134
10,0.0100227,10.0134
10,0.0100079,10.0135
10,0.0100502,10.0135
10,0.0100353,10.0136
10,0.0100203,10.0136
10,0.0100053,10.0136
10,0.0100475,10.0137
10,0.0100325,10.0137
10,0.0100174,10.0138
10,0.0100023,10.0138
10,0.0100444,10.0138
10,0.0100292,10.0139
10,0.010014,10.0139
10,0.00999877,10.0139
10,0.0100407,10.014
10,0.0100254,10.014
10,0.0100101,10.014
10,0.010052,10.0141
10,0.0100366,10.0141
10,0.0100212,10.0142
10,0.0100058,10.0142
10,0.0100476,10.0142
10,0.0104231,10.0143
10,0.00978755,10.0143
10,0.00994363,10.0143
10,0.00998526,10.0144
10,0.00996967,10.0144
10,0.0100113,10.0144
10,0.0100528,10.0145
10,0.00997994,10.0145
10,0.0100215,10.0145
10,0.0100057,10.0146
10,0.0100472,10.0146
10,0.0100314,10.0146
10,0.0100156,10.0147
10,0.0099998,10.0147
10,0.0100412,10.0147
10,0.0100253,10.0147
10,0.0100094,10.0148
10,0.00999349,10.0148
10,0.0100348,10.0148
10,0.0100188,10.0149
10,0.0100028,10.0149
10,0.010044,10.0149
10,0.010028,10.015
10,0.010012,10.015
10,0.00999589,10.015
10,0.010037,10.015
10,0.0100209,10.0151
10,0.0100048,10.0151
10,0.00998866,10.0151
10,0.0100297,10.0151
10,0.0100135,10.0152
10,0.0104241,10.0152
10,0.0097521,10.0152
10,0.00996469,10.0153
10,0.00994841,10.0153
10,0.00998932,10.0153
10,0.0100302,10.0153
10,0.0100139,10.0154
10,0.00999758,10.0154
10,0.0100384,10.0154
10,0.0100221,10.0154
10,0.0100057,10.0154
10,0.00998931,10.0155
10,0.0100301,10.0155
10,0.0100137,10.0155
10,0.00999724,10.0155
10,0.010038,10.0156
10,0.0100215,10.0156
10,0.010005,10.0156
10,0.00998853,10.0156
10,0.0100292,10.0156
10,0.0100127,10.0157
10,0.00999617,10.0157
10,0.00997962,10.0157
10,0.0100203,10.0157
10,0.0100037,10.0157
10,0.00998711,10.0158
10,0.0100277,10.0158
10,0.0100111,10.0158
10,0.00999447,10.0158
10,0.0100351,10.0158
10,0.0100184,10.0159
10,0.010457,10.0159
10,0.00969886,10.0159
10,0.00991103,10.0159
10,0.00995153,10.0159
10,0.00999204,10.016
10,0.0100326,10.016
10,0.0100158,10.016
10,0.00999912,10.016
10,0.00998239,10.016
10,0.0100229,10.016
10,0.0100061,10.016
10,0.00998937,10.0161
10,0.00997261,10.0161
10,0.0100131,10.0161
10,0.00999629,10.0161
10,0.0100367,10.0161
10,0.00996274,10.0161
10,0.0100032,10.0161
10,0.00998637,10.0162
10,0.0100268,10.0162
10,0.01001,10.0162
10,0.00999318,10.0162
10,0.00997635,10.0162
10,0.0100168,10.0162
10,0.00999994,10.0162
10,0.00998311,10.0162
10,0.0100235,10.0163
10,0.0100067,10.0163
10,0.00998985,10.0163
10,0.0100303,10.0163
10,0.00995621,10.0163
10,0.0104726,10.0163
10,0.00975072,10.0163
10,0.00984827,10.0163
10,0.00994584,10.0163
10,0.00998621,10.0163
10,0.0100266,10.0164
10,0.0100098,10.0164
10,0.00999292,10.0164
10,0.00997606,10.0164
10,0.0100165,10.0164
10,0.00999962,10.0164
10,0.00998277,10.0164
10,0.00996592,10.0164
10,0.0100063,10.0164
10,0.00998948,10.0164
10,0.00997267,10.0164
10,0.010013,10.0164
10,0.00999623,10.0164
10,0.0099794,10.0164
10,0.0100198,10.0164
10,0.010003,10.0164
10,0.00998621,10.0164
10,0.0099694,10.0164
10,0.0100098,10.0164
10,0.00999304,10.0164
10,0.00997625,10.0164
10,0.0100167,10.0165
10,0.00999994,10.0165
10,0.00998317,10.0165
10,0.00996643,10.0165
10,0.0100069,10.0165
10,0.010479,10.0165
10,0.00968717,10.0165
10,0.00989924,10.0165
10,0.00993971,10.0165
10,0.00998021,10.0165
10,0.00996351,10.0165
10,0.010004,10.0165
10,0.00998735,10.0165
10,0.00997065,10.0165
10,0.00995399,10.0165
10,0.00999455,10.0165
10,0.00997789,10.0165
10,0.0100185,10.0165
10,0.0100018,10.0164
10,0.00998521,10.0164
10,0.00996859,10.0164
10,0.009952,10.0164
10,0.00999264,10.0164
10,0.00997606,10.0164
10,0.0100167,10.0164
10,0.0100002,10.0164
10,0.00998366,10.0164
10,0.00996712,10.0164
10,0.0100078,10.0164
10,0.00999135,10.0164
10,0.00997487,10.0164
10,0.00995842,10.0164
10,0.00999919,10.0164
10,0.00998275,10.0164
10,0.00996632,10.0164
10,0.0100071,10.0164
10,0.0104846,10.0164
10,0.00968813,10.0164
10,0.00984338,10.0163
10,0.00994145,10.0163
10,0.00992511,10.0163
10,0.00996601,10.0163
10,0.0100069,10.0163
10,0.00999066,10.0163
10,0.00997439,10.0163
10,0.00995813,10.0163
10,0.00999913,10.0163
10,0.00998292,10.0163
10,0.00996675,10.0162
10,0.0100078,10.0162
10,0.00999166,10.0162
10,0.00997552,10.0162
10,0.00995939,10.0162
10,0.00994331,10.0162
10,0.00998446,10.0162
10,0.00996842,10.0162
10,0.0100096,10.0161
10,0.00999362,10.0161
10,0.00997763,10.0161
10,0.00996168,10.0161
10,0.00994574,10.0161
10,0.00998704,10.0161
10,0.00997113,10.0161
10,0.00995527,10.0161
10,0.00999664,10.016
10,0.0099808,10.016
10,0.00996501,10.016
10,0.0104974,10.016
10,0.00964723,10.016
10,0.0098603,10.016
10,0.00995901,10.0159
10,0.00994329,10.0159
10,0.00998484,10.0159
10,0.00996921,10.0159
10,0.0099536,10.0159
10,0.00999523,10.0159
10,0.00997966,10.0158
10,0.00996413,10.0158
10,0.00994863,10.0158
10,0.00999036,10.0158
10,0.00997492,10.0158
10,0.00995949,10.0157
10,0.00994409,10.0157
10,0.00998593,10.0157
10,0.00997057,10.0157
10,0.00995525,10.0157
10,0.00999718,10.0156
10,0.00998194,10.0156
10,0.00996671,10.0156
10,0.00995151,10.0156
10,0.00999355,10.0156
10,0.0099784,10.0155
10,0.00996329,10.0155
10,0.0099482,10.0155
10,0.00993314,10.0155
10,0.00997535,10.0154
10,0.00996036,10.0154
10,0.0100026,10.0154
10,0.0104679,10.0154
10,0.00968654,10.0154
10,0.00984327,10.0153
10,0.00988564,10.0153
10,0.00992804,10.0153
10,0.00997048,10.0153
10,0.00995574,10.0152
10,0.00999824,10.0152
10,0.00998357,10.0152
10,0.00996893,10.0152
10,0.00995431,10.0151
10,0.00993973,10.0151
10,0.00998241,10.0151
10,0.00996791,10.0151
10,0.00995342,10.015
10,0.00993897,10.015
10,0.00998179,10.015
10,0.00996742,10.0149
10,0.00995308,10.0149
10,0.00999602,10.0149
10,0.00992454,10.0149
10,0.00996753,10.0148
10,0.00995333,10.0148
10,0.00999641,10.0148
10,0.0099823,10.0147
10,0.00996821,10.0147
10,0.00995416,10.0147
10,0.00994014,10.0147
10,0.00998339,10.0146
10,0.00996946,10.0146
10,0.00995558,10.0146
10,0.0104038,10.0145
10,0.00969889,10.0145
10,0.00985671,10.0145
10,0.00990015,10.0144
10,0.00994364,10.0144
10,0.00992997,10.0144
10,0.00997356,10.0143
10,0.00995999,10.0143
10,0.00994645,10.0143
10,0.00999016,10.0142
10,0.00991947,10.0142
10,0.00996325,10.0142
10,0.00994987,10.0141
10,0.00999374,10.0141
10,0.00992321,10.0141
10,0.00996716,10.014
10,0.00995394,10.014
10,0.00994076,10.014
10,0.00998484,10.0139
10,0.00997176,10.0139
10,0.00995868,10.0139
10,0.00994567,10.0138
10,0.0099327,10.0138
10,0.00997701,10.0138
10,0.00996414,10.0137
10,0.0099513,10.0137
10,0.0099385,10.0137
10,0.00998296,10.0136
10,0.00997026,10.0136
10,0.0099576,10.0135
10,0.00994497,10.0135
10,0.0103693,10.0135
10,0.00969084,10.0134
10,0.00984995,10.0134
10,0.00995192,10.0134
10,0.0099395,10.0133
10,0.00992713,10.0133
10,0.00997204,10.0132
10,0.00995978,10.0132
10,0.00994755,10.0132
10,0.00993539,10.0131
10,0.00998046,10.0131
10,0.00991116,10.013
10,0.00995634,10.013
10,0.00994437,10.013
10,0.00998963,10.0129
10,0.00992052,10.0129
10,0.00996589,10.0128
10,0.00995408,10.0128
10,0.00994234,10.0128
10,0.00993064,10.0127
10,0.0099762,10.0127
10,0.00996459,10.0126
10,0.00995301,10.0126
10,0.00994151,10.0125
10,0.00993005,10.0125
10,0.00997586,10.0125
10,0.00996448,10.0124
10,0.00995318,10.0124
10,0.00994192,10.0123
10,0.0099307,10.0123
10,0.00997675,10.0122
10,0.0103708,10.0122
10,0.00966831,10.0122
10,0.00988612,10.0121
10,0.00987514,10.0121
10,0.00992143,10.012
10,0.00996776,10.012
10,0.00995695,10.0119
10,0.00994618,10.0119
10,0.00993546,10.0119
10,0.009982,10.0118
10,0.00991418,10.0118
10,0.00996081,10.0117
10,0.0099503,10.0117
10,0.00993983,10.0116
10,0.00992944,10.0116
10,0.00997628,10.0115
10,0.00996598,10.0115
10,0.00995573,10.0114
10,0.00994552,10.0114
10,0.00993536,10.0113
10,0.00992528,10.0113
10,0.00997246,10.0112
10,0.00996248,10.0112
10,0.00995254,10.0112
10,0.00994264,10.0111
10,0.00993283,10.0111
10,0.00992306,10.011
10,0.00997056,10.011
10,0.00996088,10.0109
10,0.00995126,10.0109
10,0.00994172,10.0108
10,0.0102997,10.0108
10,0.00969374,10.0107
10,0.00985597,10.0107
10,0.0099038,10.0106
10,0.00995172,10.0106
10,0.00994249,10.0105
10,0.00993331,10.0105
10,0.0099814,10.0104
10,0.0099151,10.0104
10,0.00996332,10.0103
10,0.00995435,10.0103
10,0.00994545,10.0102
10,0.0099366,10.0102
10,0.0099278,10.0101
10,0.00997628,10.0101
10,0.00991039,10.01
10,0.009959,10.01
10,0.00995043,10.0099
10,0.00994192,10.0099
10,0.00993346,10.0098
10,0.00992505,10.0098
10,0.00997394,10.0097
10,0.00996567,10.0097
10,0.00995744,10.0096
10,0.00994927,10.0095
10,0.00994115,10.0095
10,0.00993309,10.0094
10,0.0099251,10.0094
10,0.00991717,10.0093
10,0.00996651,10.0093
10,0.00995869,10.0092
10,0.0102754,10.0092
10,0.0097142,10.0091
10,0.00987816,10.0091
10,0.00992776,10.009
10,0.00992023,10.009
10,0.00991275,10.0089
10,0.00996254,10.0089
10,0.0099552,10.0088
10,0.00994788,10.0088
10,0.00994064,10.0087
10,0.00993346,10.0086
10,0.00992634,10.0086
10,0.00991926,10.0085
10,0.00996947,10.0085
10,0.00996253,10.0084
10,0.00995563,10.0084
10,0.00994881,10.0083
10,0.00994204,10.0083
10,0.00993533,10.0082
10,0.00992867,10.0081
10,0.00992207,10.0081
10,0.00991555,10.008
10,0.00996631,10.008
10,0.00995991,10.0079
10,0.00995356,10.0079
10,0.00994727,10.0078
10,0.00994103,10.0078
10,0.00993485,10.0077
10,0.00992873,10.0076
10,0.00992269,10.0076
10,0.00991671,10.0075
10,0.010245,10.0075
10,0.00979036,10.0074
10,0.00984174,10.0074
10,0.00995042,10.0073
10,0.00994472,10.0072
10,0.00993907,10.0072
10,0.00993352,10.0071
10,0.00992802,10.0071
10,0.00992257,10.007
10,0.00991719,10.007
10,0.00996908,10.0069
10,0.00996381,10.0068
10,0.00990138,10.0068
10,0.00995347,10.0067
10,0.00994841,10.0067
10,0.0099434,10.0066
10,0.00993845,10.0066
10,0.00993355,10.0065
10,0.00992872,10.0064
10,0.00992394,10.0064
10,0.00997644,10.0063
10,0.00991456,10.0063
10,0.00996721,10.0062
10,0.0099627,10.0061
10,0.00990103,10.0061
10,0.00995385,10.006
10,0.00994952,10.006
10,0.00994524,10.0059
10,0.00994102,10.0058
10,0.00993686,10.0058
10,0.00993276,10.0057
10,0.0101546,10.0057
10,0.00981027,10.0056
10,0.00986354,10.0056
10,0.00991692,10.0055
10,0.00997036,10.0054
10,0.00990942,10.0054
10,0.00996299,10.0053
10,0.00990217,10.0053
10,0.00995585,10.0052
10,0.00995237,10.0051
10,0.00994898,10.0051
10,0.00994565,10.005
10,0.00994235,10.005
10,0.00993914,10.0049
10,0.00993599,10.0048
10,0.0099329,10.0048
10,0.00992987,10.0047
10,0.00992691,10.0047
10,0.009924,10.0046
10,0.00997837,10.0045
10,0.00991839,10.0045
10,0.00991566,10.0044
10,0.00997024,10.0044
10,0.00991044,10.0043
10,0.00996512,10.0042
10,0.00996266,10.0042
10,0.00990305,10.0041
10,0.00995793,10.004
10,0.00995566,10.004
10,0.00995344,10.0039
10,0.00989407,10.0039
10,0.0101211,10.0038
10,0.00983267,10.0037
10,0.00988789,10.0037
10,0.0099432,10.0036
10,0.00994137,10.0036
10,0.00993958,10.0035
10,0.00993789,10.0034
10,0.00993622,10.0034
10,0.00993464,10.0033
10,0.00993312,10.0033
10,0.00993167,10.0032
10,0.00993027,10.0031
10,0.00992894,10.0031
10,0.00998489,10.003
10,0.00992645,10.003
10,0.0099253,10.0029
10,0.00992422,10.0028
10,0.00998041,10.0028
10,0.00992222,10.0027
10,0.00992135,10.0026
10,0.00997773,10.0026
10,0.00991972,10.0025
10,0.00991903,10.0025
10,0.00997559,10.0024
10,0.0099178,10.0023
10,0.00997452,10.0023
10,0.00991682,10.0022
10,0.00991644,10.0022
10,0.00997333,10.0021
10,0.00991585,10.002
10,0.00997284,10.002
10,0.0100315,10.0019
10,0.00985813,10.0018
10,0.0099153,10.0018
10,0.00991535,10.0017
10,0.00997267,10.0017
10,0.00991562,10.0016
10,0.00997306,10.0015
10,0.00991613,10.0015
10,0.00997371,10.0014
10,0.0099169,10.0014
10,0.00991737,10.0013
10,0.00997513,10.0012
10,0.0099185,10.0012
10,0.00997641,10.0011
10,0.00991991,10.0011
10,0.00992069,10.001
10,0.00997875,10.0009
10,0.00992247,10.0009
10,0.00992343,10.0008
10,0.00998168,10.0007
10,0.00992557,10.0007
10,0.00992672,10.0006
10,0.00992793,10.0006
10,0.00992923,10.0005
10,0.00998778,10.0004
10,0.00993199,10.0004
10,0.00993344,10.0003
10,0.00993496,10.0003
10,0.00993656,10.0002
10,0.0099382,10.0001
10,0.00993993,10.0001
10,0.0100008,10
10,0.00994348,9.99995
10,0.00994536,9.99989
10,0.00989008,9.99983
10,0.00994934,9.99977
10,0.0099514,9.99971
10,0.00995355,9.99965
10,0.00995574,9.99959
10,0.00990079,9.99952
10,0.00996032,9.99946
10,0.00996269,9.9994
10,0.00990793,9.99934
10,0.00996764,9.99928
10,0.009913,9.99922
10,0.00997283,9.99916
10,0.00991828,9.9991
10,0.00997826,9.99904
10,0.00992383,9.99898
10,0.00992668,9.99892
10,0.00992962,9.99886
10,0.00993259,9.9988
10,0.00999285,9.99874
10,0.00993872,9.99868
10,0.00994187,9.99862
10,0.00994512,9.99856
10,0.00994839,9.9985
10,0.00995172,9.99844
10,0.00995512,9.99838
10,0.00990135,9.99832
10,0.00996208,9.99826
10,0.00996566,9.9982
10,0.00991421,9.99814
10,0.00997298,9.99808
10,0.00991951,9.99802
10,0.00992329,9.99796
10,0.00998438,9.9979
10,0.00993109,9.99784
10,0.00993508,9.99778
10,0.00993913,9.99772
10,0.00994321,9.99767
10,0.00994737,9.99761
10,0.0099516,9.99755
10,0.00995586,9.99749
10,0.0099602,9.99743
10,0.00990735,9.99737
10,0.00996903,9.99731
10,0.00997353,9.99725
10,0.00992088,9.9972
10,0.00992549,9.99714
10,0.00993016,9.99708
10,0.0099921,9.99702
10,0.00993966,9.99696
10,0.00994453,9.9969
10,0.00994943,9.99685
10,0.00995439,9.99679
10,0.00995941,9.99673
10,0.00990726,9.99667
10,0.00996961,9.99661
10,0.00991758,9.99656
10,0.00998002,9.9965
10,0.0099281,9.99644
10,0.00993346,9.99638
10,0.00988482,9.99633
10,0.0100015,9.99627
10,0.00994983,9.99621
10,0.0099554,9.99615
10,0.00996104,9.9961
10,0.00996672,9.99604
10,0.00991523,9.99598
10,0.00997824,9.99593
10,0.00992687,9.99587
10,0.00993277,9.99581
10,0.00999595,9.99576
10,0.00994475,9.9957
10,0.00995082,9.99565
10,0.00995692,9.99559
10,0.00996311,9.99553
10,0.00991213,9.99548
10,0.00997561,9.99542
10,0.00992472,9.99537
10,0.0099311,9.99531
10,0.00999478,9.99526
10,0.00994405,9.9952
10,0.0099506,9.99514
10,0.0099572,9.99509
10,0.00996385,9.99504
10,0.00991334,9.99498
10,0.0099773,9.99493
10,0.0099269,9.99487
10,0.00993375,9.99482
10,0.00994068,9.99476
10,0.00994763,9.99471
10,0.00995464,9.99465
10,0.00985321,9.9946
10,0.0100261,9.99454
10,0.00997602,9.99449
10,0.00998325,9.99444
10,0.00993331,9.99438
10,0.00994065,9.99433
10,0.00994801,9.99428
10,0.00995545,9.99422
10,0.00996291,9.99417
10,0.00997043,9.99412
10,0.00997803,9.99406
10,0.00992844,9.99401
10,0.00993612,9.99396
10,0.00994385,9.99391
10,0.00995163,9.99385
10,0.00995944,9.9938
10,0.00996732,9.99375
10,0.00997523,9.9937
10,0.0099832,9.99364
10,0.00993402,9.99359
10,0.00994209,9.99354
10,0.00995021,9.99349
10,0.00995838,9.99344
10,0.0099666,9.99339
10,0.00997484,9.99334
10,0.00992594,9.99329
10,0.00993429,9.99323
10,0.0099999,9.99318
10,0.00995113,9.99313
10,0.00995963,9.99308
10,0.00996818,9.99303
10,0.00975912,9.99298
10,0.0100427,9.99293
10,0.00999415,9.99288
10,0.0100029,9.99283
10,0.00995445,9.99278
10,0.00996328,9.99273
10,0.00997215,9.99268
10,0.00992385,9.99263
10,0.00999003,9.99259
10,0.00994183,9.99254
10,0.0099509,9.99249
10,0.00995998,9.99244
10,0.00996912,9.99239
10,0.0099783,9.99234
10,0.00993031,9.9923
10,0.00993959,9.99225
10,0.0100061,9.9922
10,0.00995829,9.99215
10,0.00996772,9.9921
10,0.00991994,9.99206
10,0.00998664,9.99201
10,0.00993896,9.99196
10,0.00994854,9.99192
10,0.00995817,9.99187
10,0.00996785,9.99182
10,0.00997754,9.99178
10,0.00998728,9.99173
10,0.00993988,9.99168
10,0.00994971,9.99164
10,0.00995959,9.99159
10,0.00996951,9.99155
10,0.00977039,9.9915
10,0.0101039,9.99145
10,0.00999956,9.99141
10,0.00995244,9.99136
10,0.00996257,9.99132
10,0.00997274,9.99127
10,0.00998295,9.99123
10,0.00999318,9.99119
10,0.00994626,9.99114
10,0.00995658,9.9911
10,0.00996694,9.99105
10,0.00997735,9.99101
10,0.00993057,9.99097
10,0.00999829,9.99092
10,0.00995157,9.99088
10,0.00996212,9.99084
10,0.00997274,9.9908
10,0.00998338,9.99075
10,0.00993683,9.99071
10,0.00994752,9.99067
10,0.00995828,9.99063
10,0.00996906,9.99059
10,0.00997987,9.99054
10,0.00999073,9.9905
10,0.00994441,9.99046
10,0.00995535,9.99042
10,0.00996633,9.99038
10,0.00997732,9.99034
10,0.00998836,9.9903
10,0.00994221,9.99026
10,0.00995333,9.99022
10,0.00971084,9.99018
10,0.0101474,9.99014
10,0.0100442,9.9901
10,0.00999822,9.99006
10,0.00995229,9.99002
10,0.00996362,9.98998
10,0.00997499,9.98994
10,0.0099864,9.9899
10,0.00999781,9.98986
10,0.00995205,9.98982
10,0.00996354,9.98979
10,0.00997507,9.98975
10,0.00998661,9.98971
10,0.009941,9.98967
10,0.00995261,9.98964
10,0.00996427,9.9896
10,0.00997596,9.98956
10,0.00998768,9.98952
10,0.00999942,9.98949
10,0.00995397,9.98945
10,0.00996578,9.98942
10,0.00997762,9.98938
10,0.0099895,9.98934
10,0.0099442,9.98931
10,0.0100133,9.98927
10,0.00996808,9.98924
10,0.00998007,9.9892
10,0.00993488,9.98917
10,0.0100042,9.98913
10,0.00995901,9.9891
10,0.00997112,9.98906
10,0.00968975,9.98903
10,0.0101672,9.98899
10,0.0100078,9.98896
10,0.01002,9.98892
10,0.00997503,9.98889
10,0.00998731,9.98886
10,0.00999962,9.98883
10,0.00995475,9.98879
10,0.00996713,9.98876
10,0.00997951,9.98873
10,0.00999193,9.9887
10,0.0100044,9.98866
10,0.00995964,9.98863
10,0.00997212,9.9886
10,0.00998464,9.98857
10,0.00999718,9.98854
10,0.00995254,9.98851
10,0.00996515,9.98848
10,0.00997778,9.98845
10,0.00999042,9.98842
10,0.0100031,9.98839
10,0.00995857,9.98836
10,0.0099713,9.98833
10,0.00998403,9.9883
10,0.00999682,9.98827
10,0.00995239,9.98824
10,0.0099652,9.98821
10,0.00997802,9.98818
10,0.0099909,9.98816
10,0.0100038,9.98813
10,0.00995945,9.9881
10,0.00964422,9.98807
10,0.0102143,9.98804
10,0.0100556,9.98801
10,0.0100114,9.98799
10,0.00996723,9.98796
10,0.00998027,9.98793
10,0.00999334,9.98791
10,0.0100064,9.98788
10,0.00996228,9.98785
10,0.0099754,9.98783
10,0.00998854,9.9878
10,0.0100017,9.98778
10,0.00995765,9.98775
10,0.0100281,9.98773
10,0.00998406,9.9877
10,0.0099973,9.98768
10,0.00995332,9.98766
10,0.00996658,9.98763
10,0.00997986,9.98761
10,0.00999317,9.98758
10,0.0100065,9.98756
10,0.00996261,9.98754
10,0.00997596,9.98752
10,0.00998933,9.98749
10,0.0100027,9.98747
10,0.0100161,9.98745
10,0.0099723,9.98743
10,0.00998574,9.9874
10,0.00999919,9.98738
10,0.00995544,9.98736
10,0.0100261,9.98734
10,0.00962534,9.98732
10,0.0102249,9.98729
10,0.0100668,9.98727
10,0.0100232,9.98725
10,0.00997949,9.98723
10,0.00999305,9.98721
10,0.0100066,9.98719
10,0.00996303,9.98717
10,0.00997663,9.98715
10,0.00999025,9.98714
10,0.0100039,9.98712
10,0.0100175,9.9871
10,0.00997397,9.98708
10,0.00998766,9.98706
10,0.0100013,9.98704
10,0.010015,9.98703
10,0.00997151,9.98701
10,0.00998522,9.98699
10,0.00999894,9.98698
10,0.0100127,9.98696
10,0.00996921,9.98694
10,0.00998296,9.98693
10,0.00999672,9.98691
10,0.0100105,9.9869
10,0.00996706,9.98688
10,0.00998087,9.98687
10,0.00999466,9.98685
10,0.0100085,9.98683
10,0.0100223,9.98682
10,0.00997888,9.98681
10,0.00999274,9.98679
10,0.00962667,9.98677
10,0.0101922,9.98676
10,0.0100917,9.98674
10,0.0100483,9.98673
10,0.010005,9.98672
10,0.0100189,9.98671
10,0.00997554,9.98669
10,0.00998942,9.98668
10,0.0100033,9.98667
10,0.0100172,9.98666
10,0.00997391,9.98665
10,0.00998783,9.98663
10,0.0100017,9.98662
10,0.0100157,9.98661
10,0.0100296,9.9866
10,0.00998632,9.98659
10,0.0100002,9.98658
10,0.0100142,9.98657
10,0.0099709,9.98656
10,0.00998486,9.98655
10,0.00999879,9.98654
10,0.0100127,9.98653
10,0.0100267,9.98652
10,0.00998344,9.98652
10,0.00999738,9.98651
10,0.0100113,9.9865
10,0.00996807,9.98649
10,0.0100393,9.98648
10,0.00999601,9.98647
10,0.01001,9.98647
10,0.00996671,9.98646
10,0.00964154,9.98645
10,0.0102236,9.98644
10,0.010066,9.98643
10,0.01008,9.98643
10,0.0100367,9.98642
10,0.00999348,9.98642
10,0.0100074,9.98641
10,0.0100214,9.98641
10,0.00997814,9.9864
10,0.00999211,9.9864
10,0.0100061,9.98639
10,0.01002,9.98639
10,0.00997675,9.98638
10,0.00999071,9.98638
10,0.0100047,9.98638
10,0.0100186,9.98637
10,0.0100325,9.98637
10,0.00998927,9.98637
10,0.0100032,9.98636
10,0.0100171,9.98636
10,0.010031,9.98636
10,0.00998775,9.98636
10,0.0100017,9.98636
10,0.0100156,9.98635
10,0.0100295,9.98635
10,0.00998616,9.98635
10,0.01,9.98635
10,0.0100139,9.98635
10,0.0100278,9.98635
10,0.00998449,9.98635
10,0.00999834,9.98635
10,0.00960592,9.98635
10,0.0102551,9.98635
10,0.0100973,9.98635
10,0.010054,9.98635
10,0.0100106,9.98635
10,0.0100244,9.98635
10,0.0100382,9.98635
10,0.00999483,9.98635
10,0.0100086,9.98635
10,0.0100224,9.98636
10,0.00997898,9.98636
10,0.01005,9.98636
10,0.0100065,9.98636
10,0.0100203,9.98637
10,0.00997679,9.98637
10,0.0100478,9.98637
10,0.0100043,9.98638
10,0.010018,9.98638
10,0.0100317,9.98639
10,0.00998817,9.98639
10,0.0100019,9.9864
10,0.0100155,9.9864
10,0.0100292,9.98641
10,0.00998561,9.98641
10,0.00999925,9.98642
10,0.0100129,9.98642
10,0.0100265,9.98643
